Down,Distance,Yardline,Optimal Choice
1,19,50,0
3,6,24,1
2,9,46,0
2,3,4,1
3,5,24,0
4,13,89,1
1,12,17,1
3,7,44,0
3,1,24,1
2,1,42,0
3,20,60,1
4,13,24,2
1,20,45,1
4,17,39,2
2,7,10,1
4,12,24,2
3,8,37,1
2,10,89,1
3,2,19,0
4,8,82,1
1,11,63,1
1,8,27,1
2,19,91,1
3,14,44,0
2,1,27,1
3,1,84,1
2,10,19,0
4,8,24,2
4,5,24,2
2,15,32,0
3,9,14,1
4,4,24,2
3,2,86,0
4,10,98,1
1,11,57,0
1,8,29,1
1,18,23,1
2,14,39,0
2,11,17,1
1,15,23,0
3,11,66,1
3,14,91,1
2,19,36,0
2,5,9,1
4,7,26,2
1,19,34,1
1,7,23,0
2,19,78,1
1,14,15,1
2,6,21,0
1,3,23,1
1,5,19,1
2,20,36,1
1,2,23,0
4,7,11,2
2,5,26,1
3,11,83,1
3,12,19,1
3,4,21,1
1,7,44,1
2,17,23,0
1,9,24,0
2,10,76,1
2,15,23,1
2,17,78,1
1,4,18,1
2,9,90,1
4,6,24,2
4,16,21,2
1,20,29,1
4,17,23,2
2,9,63,0
2,3,23,1
3,15,29,1
4,12,13,2
2,7,21,1
4,9,25,2
2,2,23,1
2,1,23,1
3,13,16,1
4,18,90,1
3,20,23,1
4,13,66,1
2,1,79,1
3,11,87,1
2,19,19,1
3,12,23,0
3,11,23,0
1,17,81,1
3,10,23,1
1,12,48,1
3,5,23,1
4,1,10,0
4,18,78,1
1,3,16,1
2,6,24,1
2,8,8,1
1,17,51,0
3,4,32,1
4,19,24,2
1,20,31,0
4,16,23,2
3,10,66,1
3,14,14,1
3,6,41,0
1,2,13,1
1,15,44,0
1,19,32,1
4,15,23,2
4,17,40,2
4,16,90,1
1,20,32,0
1,13,15,1
2,7,15,0
4,12,23,2
1,18,18,1
2,2,29,1
4,9,23,2
2,17,71,1
2,6,7,1
1,14,29,0
1,3,5,1
2,9,83,1
3,12,99,1
4,6,23,2
4,5,23,2
4,3,23,1
1,17,48,1
4,1,23,0
1,19,22,1
3,2,85,1
4,16,43,2
1,8,47,1
1,18,22,1
2,14,32,1
2,11,18,1
1,15,22,1
3,11,67,1
2,5,10,1
4,7,27,2
1,13,49,1
2,9,50,0
2,3,40,0
4,17,26,2
1,20,22,1
1,19,35,0
1,7,22,1
3,4,33,1
4,19,25,2
4,1,12,0
4,18,68,1
1,17,57,1
3,4,27,1
1,7,34,0
3,10,72,1
1,19,63,0
3,6,23,1
2,20,38,1
1,5,17,1
2,9,70,1
1,4,22,1
2,6,18,0
1,3,22,1
1,5,18,1
2,20,39,1
1,2,22,0
4,7,8,2
2,5,27,1
3,11,80,0
3,12,16,1
3,4,20,1
1,7,43,1
3,10,81,1
1,19,54,1
3,6,28,1
2,17,22,1
1,9,25,1
2,10,77,1
2,15,22,1
2,14,43,1
1,15,19,1
3,18,97,1
2,11,29,0
3,2,47,1
1,7,63,1
3,4,24,1
2,13,22,0
3,6,40,1
3,14,15,1
2,12,22,1
4,3,7,2
2,16,52,1
3,13,52,0
4,19,50,1
3,18,79,1
1,6,98,1
4,2,49,0
1,3,18,1
2,6,22,0
3,5,60,0
4,16,22,2
1,20,28,0
4,17,20,2
2,9,60,1
2,3,22,1
3,15,28,1
4,12,12,2
2,7,22,1
4,9,24,2
2,2,22,0
2,1,22,0
4,14,34,2
3,20,22,1
4,13,65,1
2,1,78,1
3,15,22,1
1,15,15,1
3,11,86,1
3,12,22,0
4,11,92,1
4,2,81,1
3,1,10,1
3,7,30,0
1,17,82,1
3,10,22,0
2,9,36,1
2,3,30,1
3,5,22,1
4,9,27,2
2,7,27,1
4,1,21,0
1,17,50,0
1,15,35,1
3,10,67,0
3,6,46,1
1,2,12,1
4,15,22,2
4,17,41,2
1,20,35,0
1,13,14,1
2,7,8,1
4,12,22,2
1,11,61,1
1,8,25,1
1,9,97,1
1,18,19,1
2,2,28,0
4,9,22,2
2,17,64,0
2,9,80,1
3,12,98,0
4,6,22,2
4,5,22,2
4,3,22,2
1,17,55,1
3,5,62,0
2,18,21,1
1,10,65,1
1,1,1,1
4,1,22,0
1,16,17,1
4,2,8,0
4,11,21,2
1,6,69,1
2,9,55,1
2,3,47,1
4,17,31,2
3,5,7,1
1,20,21,1
1,18,21,1
2,14,33,0
2,11,19,1
1,15,21,1
3,11,64,0
2,5,11,1
4,7,24,2
4,4,84,1
3,9,50,1
1,20,42,0
3,7,22,0
3,1,2,1
1,12,27,1
1,13,21,1
3,16,25,1
2,4,63,1
4,20,22,2
3,8,31,1
1,9,21,1
1,7,21,1
2,19,76,1
4,1,15,0
1,17,56,0
4,18,69,1
3,4,34,0
1,8,12,0
1,11,72,1
4,10,83,1
4,19,22,2
3,4,26,1
1,7,33,1
3,10,75,1
1,19,60,1
3,6,22,1
2,9,89,1
1,4,21,1
3,4,9,1
1,7,48,0
4,3,17,1
1,2,5,1
2,20,22,1
4,14,96,1
4,6,7,2
2,6,23,1
1,3,21,1
1,2,21,1
4,7,21,2
2,5,24,1
3,11,85,1
3,12,21,1
2,17,21,1
4,4,13,2
2,10,78,1
2,15,21,1
4,8,29,2
2,10,24,1
2,12,21,1
4,15,70,1
3,13,55,1
4,19,49,1
4,13,60,1
3,10,34,0
3,5,61,0
1,10,78,1
1,1,2,1
2,17,76,1
1,3,8,0
4,6,26,2
3,5,9,1
4,17,25,2
2,9,49,0
2,3,21,1
3,15,27,0
2,2,21,0
2,1,21,0
3,11,24,0
3,13,18,1
4,18,88,1
3,20,21,1
1,3,15,1
2,8,11,1
2,6,29,1
4,13,68,1
3,9,81,1
3,3,8,1
3,17,21,1
2,1,73,1
2,1,2,1
3,11,21,0
3,4,29,1
1,7,36,0
4,2,3,1
1,16,30,1
4,11,18,2
2,9,37,1
2,3,25,1
3,5,21,1
4,1,8,0
4,18,64,1
1,3,14,1
2,6,26,1
2,8,10,1
3,5,52,0
2,18,31,1
1,10,71,1
1,1,27,1
1,17,61,1
3,16,24,1
2,4,62,1
4,20,21,2
3,4,37,1
3,2,10,0
4,19,21,2
4,13,47,2
4,5,37,2
4,18,21,2
3,5,13,1
2,9,61,1
2,3,17,1
4,17,21,2
4,17,42,2
4,16,88,1
1,20,38,1
4,15,17,2
1,12,15,1
2,7,13,1
4,12,21,2
1,11,58,1
1,8,30,1
1,18,20,0
3,2,87,0
2,2,27,0
4,9,21,2
2,17,65,1
2,9,81,1
4,6,21,2
4,5,21,2
3,10,25,0
2,14,34,0
3,3,55,0
3,17,80,1
2,11,20,1
1,15,20,1
3,11,65,1
3,14,94,1
2,19,41,0
2,5,12,1
4,7,25,2
3,7,23,1
3,1,3,1
1,12,28,0
1,13,20,0
3,16,30,1
2,4,56,1
4,20,23,2
1,9,20,1
1,7,20,1
2,19,79,1
4,1,14,0
4,18,66,1
1,17,63,1
3,4,35,0
1,11,55,1
1,8,19,1
4,10,80,1
4,19,23,2
4,14,97,1
4,6,6,2
1,14,14,1
2,6,20,1
1,3,20,0
1,6,89,1
4,11,49,1
1,5,16,1
2,20,25,0
1,2,20,0
4,7,10,2
2,5,25,1
3,11,82,1
3,12,18,1
3,5,63,0
2,18,20,0
3,4,18,0
1,7,41,1
3,10,83,1
1,19,52,0
3,6,30,1
4,11,99,1
4,2,82,1
3,7,27,0
2,17,20,1
4,4,12,2
2,10,79,1
2,15,20,1
1,8,15,1
4,10,84,1
1,11,75,1
4,8,18,2
2,10,25,1
2,12,20,0
4,15,71,1
2,16,54,0
3,13,54,1
4,19,48,2
2,17,77,1
4,6,25,2
3,5,8,1
4,17,22,2
2,9,62,1
2,3,20,1
4,12,14,2
2,7,16,1
4,9,30,2
3,15,26,0
2,2,20,1
2,1,20,1
3,11,25,0
3,20,20,1
4,13,67,1
2,1,72,1
2,2,14,1
3,15,20,1
2,1,3,1
4,15,15,2
1,12,49,1
3,5,43,0
1,17,84,1
3,10,24,1
1,4,6,1
3,7,20,1
4,13,48,1
4,5,36,2
4,18,20,2
4,15,31,2
1,19,24,1
1,15,38,0
3,10,68,1
1,19,59,0
3,6,19,0
4,2,9,0
1,16,16,1
4,11,20,2
2,1,15,0
4,8,20,2
1,10,52,1
2,12,24,1
2,10,13,1
2,5,23,0
4,7,20,2
2,17,66,1
1,3,6,1
4,6,20,2
1,7,19,1
3,4,44,1
4,19,28,2
2,9,88,1
1,4,20,1
1,16,19,1
4,2,14,0
4,11,23,2
3,10,69,1
1,19,58,1
3,6,16,0
2,20,37,1
1,5,28,1
2,9,91,1
1,4,19,1
1,5,31,1
2,20,32,0
1,2,19,1
3,1,14,0
3,7,18,0
4,19,92,1
3,19,28,1
2,2,39,1
1,7,65,1
2,17,19,1
4,13,21,2
4,18,91,1
3,13,17,1
1,19,27,1
4,15,30,2
4,15,28,2
1,19,29,0
4,8,19,2
2,10,26,1
2,12,19,1
3,2,33,1
3,9,90,1
3,17,24,1
3,10,18,0
4,1,49,1
3,20,68,1
4,1,9,0
4,18,67,1
1,17,62,1
3,4,36,0
1,8,18,0
1,11,54,1
4,10,81,1
3,2,11,1
4,19,20,2
4,11,66,1
4,7,16,2
2,5,19,1
2,17,74,1
4,6,28,2
4,13,62,1
2,1,83,0
2,2,13,1
3,15,19,0
4,20,24,2
4,5,5,2
4,4,55,0
3,9,19,1
3,8,43,0
4,8,64,1
2,10,43,1
1,11,25,1
3,2,42,0
3,8,19,1
1,17,85,0
3,10,27,1
3,5,36,1
2,9,73,1
1,4,5,1
4,11,91,1
4,2,74,1
2,20,34,1
1,5,29,1
4,17,44,2
1,20,36,0
4,15,19,2
1,12,13,1
2,7,19,1
4,12,19,2
3,18,85,1
3,4,28,0
1,7,35,1
3,10,73,1
1,19,62,1
3,6,20,1
4,2,2,1
1,16,31,1
4,11,19,2
2,2,17,1
4,9,19,2
2,1,18,1
3,2,4,1
2,9,87,1
4,6,19,2
2,15,39,1
4,4,19,2
4,3,19,2
2,10,10,1
2,5,18,1
4,7,19,2
1,7,18,1
3,4,45,0
4,19,29,2
1,5,30,1
2,20,35,0
1,2,18,1
4,15,29,2
1,19,26,1
3,4,25,1
1,7,32,0
3,10,74,1
1,19,61,1
3,6,17,1
1,16,18,1
4,2,15,0
4,11,22,2
1,15,36,1
4,8,16,2
2,10,27,1
1,10,14,1
2,12,18,1
3,2,34,1
3,9,69,1
3,17,25,1
2,13,13,1
3,10,19,0
4,1,48,0
3,20,69,1
4,13,59,1
3,10,35,0
2,14,47,1
4,11,61,1
4,12,16,2
2,7,18,0
4,9,28,2
2,2,18,1
3,17,83,1
3,3,54,1
1,17,18,1
4,13,61,1
3,9,80,1
1,4,15,1
2,1,82,1
2,4,52,1
3,16,18,1
2,2,12,0
3,15,18,1
4,4,52,0
3,9,18,0
3,5,37,1
1,17,86,1
3,10,26,0
1,1,9,1
1,10,73,1
3,7,15,0
2,9,93,1
1,4,17,1
3,10,71,0
1,19,56,1
3,6,18,1
4,17,45,2
1,20,39,1
4,15,18,2
1,12,14,1
2,7,12,1
4,12,18,2
1,19,28,0
4,15,27,2
3,18,84,1
2,2,16,1
4,9,18,2
2,1,17,1
4,9,43,2
2,10,11,1
2,5,17,1
4,7,18,2
2,9,84,1
4,6,18,2
2,15,38,0
4,4,18,2
4,3,18,2
2,1,19,0
3,17,82,1
3,3,73,1
1,17,17,1
3,5,42,0
1,14,26,0
2,6,8,1
2,8,24,1
3,10,28,0
1,7,17,0
3,4,46,0
4,19,26,2
1,15,89,0
1,2,17,1
4,13,23,2
2,1,34,1
4,18,93,1
3,13,15,1
1,10,15,1
2,12,17,1
3,2,35,1
2,13,18,1
4,11,98,1
4,2,83,1
3,1,8,0
3,7,28,1
3,10,16,0
3,5,35,1
4,9,26,2
2,7,20,1
3,9,83,1
3,17,19,1
4,13,56,1
3,10,38,0
2,14,40,1
4,11,60,1
2,17,72,1
4,6,30,2
2,20,70,1
1,17,19,1
2,1,77,1
2,2,11,0
3,15,17,1
2,10,59,1
1,11,41,1
3,8,27,1
2,13,49,1
3,16,29,0
2,4,59,1
4,20,26,2
4,5,11,2
3,5,38,1
1,17,87,1
3,10,21,1
3,1,13,1
3,7,17,1
4,13,45,2
4,5,43,0
4,18,19,2
4,9,17,2
2,1,12,0
4,8,17,2
3,8,45,0
2,2,84,1
2,5,20,0
4,7,17,2
2,17,69,1
2,6,9,1
1,14,27,1
1,3,3,1
2,9,85,1
3,12,97,1
4,6,17,2
4,1,5,0
3,10,29,1
2,5,16,1
4,7,29,2
1,20,49,1
3,7,43,0
3,1,7,0
1,12,16,1
1,13,16,1
2,13,48,0
4,20,27,2
3,8,26,1
3,8,18,0
3,2,41,1
3,8,84,1
1,1,8,0
1,10,72,1
3,7,14,0
2,9,92,0
1,4,16,1
1,15,88,1
1,2,16,0
4,13,22,2
2,1,35,1
4,12,17,2
2,7,17,0
4,9,29,2
3,15,25,0
2,2,19,0
1,10,12,1
2,12,16,1
3,2,44,1
2,13,19,1
2,14,38,0
1,15,16,1
3,18,98,1
2,11,16,1
4,11,93,1
4,2,80,1
3,1,9,1
3,7,29,1
1,17,83,1
3,10,17,0
4,1,50,0
3,10,33,0
3,4,39,1
3,2,8,1
4,19,19,2
4,11,63,1
2,17,73,1
4,6,29,2
4,16,16,2
1,20,30,0
4,17,18,2
3,5,12,1
2,9,58,1
2,3,16,0
2,1,16,1
2,1,76,0
2,2,10,0
3,15,16,1
3,16,28,0
2,4,58,1
4,20,25,2
4,5,10,2
3,5,39,0
1,17,80,1
3,10,20,1
2,11,97,1
4,11,94,1
4,2,87,0
3,1,12,0
3,7,16,1
3,4,47,1
4,19,27,2
4,13,46,2
4,5,42,2
4,18,18,2
4,16,20,2
3,18,52,1
2,11,74,1
4,17,47,2
1,20,37,1
4,15,20,2
1,12,12,1
4,12,20,2
2,7,14,0
4,9,16,2
2,9,82,1
3,12,96,1
4,6,16,2
4,3,16,1
4,1,7,0
1,13,48,1
2,9,51,1
2,3,43,1
3,5,11,1
4,17,27,2
3,11,32,0
1,4,9,1
3,8,41,0
3,1,81,1
4,10,95,0
1,11,68,1
2,10,16,0
1,7,64,1
2,17,18,1
3,5,72,0
1,1,15,1
2,7,28,1
3,17,27,1
2,13,15,1
1,7,16,1
1,7,49,1
3,4,10,0
3,11,30,0
4,11,62,1
4,7,28,2
2,5,15,1
2,2,2,1
4,9,12,2
3,11,15,0
3,20,65,1
1,17,89,1
3,10,15,1
3,2,48,1
2,3,7,1
2,9,47,1
1,7,54,1
3,4,15,0
1,15,37,0
4,15,16,2
3,10,87,1
1,19,40,0
1,10,51,1
2,12,37,0
1,19,19,1
3,18,81,1
2,2,5,1
4,9,15,2
2,11,26,0
3,1,71,0
4,8,15,2
2,10,72,0
2,15,19,1
4,4,15,2
2,5,13,0
4,7,30,2
3,9,49,0
4,4,81,1
4,13,49,1
4,5,39,2
4,18,23,2
2,2,26,0
4,9,20,2
1,17,59,1
4,1,2,0
3,11,33,0
3,5,64,1
3,8,40,0
2,1,81,1
1,4,14,1
1,2,14,0
2,17,17,1
3,17,35,1
3,3,38,1
3,5,73,1
1,1,14,1
2,7,29,1
3,9,88,1
3,17,26,0
2,11,21,1
3,2,39,1
2,13,14,1
4,16,24,2
3,5,69,0
1,1,10,0
1,18,38,1
3,8,14,1
3,5,33,1
3,10,70,1
1,19,57,1
3,6,45,0
1,15,32,0
2,11,25,0
3,1,70,0
4,8,14,2
4,5,14,2
2,10,73,1
2,15,18,1
4,4,14,1
1,19,30,0
4,15,25,2
3,1,67,0
3,7,87,1
3,18,86,1
3,11,34,0
3,2,14,0
2,20,20,1
1,2,7,1
3,8,47,1
4,5,6,2
3,11,45,0
1,7,13,1
2,1,80,1
1,4,13,1
3,8,90,1
3,1,69,1
4,8,9,2
4,5,8,2
4,6,31,2
2,17,79,1
3,4,8,1
1,7,73,1
2,17,27,1
3,1,6,1
3,7,42,0
1,4,12,1
3,11,16,1
4,16,30,2
3,15,21,1
2,2,15,1
2,9,41,1
2,3,13,1
2,3,15,1
4,5,48,1
2,11,73,1
3,18,53,1
4,13,36,2
4,18,24,2
3,5,68,0
1,1,11,1
1,18,41,1
3,8,13,1
2,2,55,0
1,15,39,1
4,2,5,1
2,2,40,0
3,1,89,0
4,8,13,2
1,3,31,1
4,6,13,2
1,19,21,1
3,18,83,1
3,2,13,1
2,20,23,1
1,2,6,1
3,8,46,0
4,18,89,1
3,13,19,1
3,11,42,1
1,7,12,0
3,8,89,1
4,4,8,2
2,10,75,1
2,15,16,1
3,11,84,1
3,12,20,1
4,5,9,2
3,5,75,1
1,1,12,1
2,2,54,0
1,10,55,1
2,12,25,1
3,8,42,1
2,10,84,1
4,8,65,1
1,11,24,1
3,11,17,1
4,5,17,2
2,17,49,1
2,19,77,1
4,16,29,2
2,3,12,1
4,5,49,1
4,13,35,2
4,18,25,2
4,1,4,0
1,7,50,0
3,4,11,1
1,18,40,1
2,10,50,0
1,11,34,1
3,8,12,1
3,2,12,0
3,18,88,1
4,2,4,0
2,2,41,1
3,1,88,1
4,8,12,2
1,3,30,0
4,6,12,2
2,2,80,1
4,11,67,1
3,18,80,1
3,11,36,0
2,12,29,1
1,10,11,1
3,11,43,0
1,7,11,1
3,6,98,1
2,19,34,0
3,14,85,1
3,8,64,1
4,4,9,2
2,10,74,1
2,15,17,1
2,1,86,1
1,7,72,1
2,17,26,0
3,1,5,0
3,7,41,1
1,4,11,0
2,7,24,1
3,2,36,1
4,8,11,2
1,15,87,0
1,2,31,1
2,20,28,0
1,7,30,1
4,7,23,2
2,5,22,1
2,10,20,1
1,2,11,1
1,12,31,1
3,10,65,1
3,6,44,1
1,15,33,0
1,20,48,0
1,13,31,1
4,11,58,1
2,1,9,1
3,5,66,0
4,1,18,0
1,18,35,0
3,8,11,1
2,2,81,0
4,7,22,2
2,5,21,0
3,8,34,0
1,11,52,1
1,8,16,1
3,8,69,1
1,7,71,1
2,17,25,1
2,1,85,1
3,1,4,0
3,7,40,1
1,4,10,1
4,13,53,1
3,20,71,0
3,11,22,0
4,9,11,2
3,15,15,1
3,17,30,1
1,17,49,0
2,7,25,1
3,1,68,0
4,8,8,2
2,15,31,0
4,4,11,2
4,11,56,1
3,11,37,0
2,13,27,1
2,2,3,1
4,9,13,2
3,11,12,1
3,10,13,1
3,11,40,0
1,7,10,1
3,6,99,1
2,19,35,0
3,14,84,1
3,8,71,1
1,9,29,0
1,7,31,1
2,10,21,0
3,14,19,1
3,6,36,0
1,2,10,1
1,12,30,0
1,15,30,0
2,13,21,0
1,7,60,0
3,4,5,1
3,11,19,1
3,20,64,1
3,10,14,1
1,13,30,1
2,2,38,1
4,19,93,1
3,19,29,1
4,11,53,1
2,2,90,0
4,11,57,1
4,7,31,2
2,5,14,1
4,4,86,0
3,9,48,0
1,13,19,1
1,12,29,1
1,7,51,1
3,4,12,1
1,17,70,1
3,10,10,1
2,20,21,1
3,9,87,1
4,5,13,2
4,8,21,2
2,1,8,0
2,3,91,1
4,12,41,2
3,5,65,0
1,18,34,0
3,8,10,1
2,13,24,0
2,2,4,1
4,9,14,2
3,11,13,1
2,9,48,0
2,3,42,1
4,17,24,2
3,5,10,1
3,7,86,1
3,1,66,1
4,8,10,2
4,5,19,2
1,13,17,0
1,10,54,1
2,12,26,1
1,7,9,1
1,7,70,1
2,17,24,1
2,1,84,0
3,6,96,1
2,19,32,1
3,14,87,1
3,8,70,1
1,9,28,0
1,17,20,1
3,9,89,1
3,17,29,0
2,11,22,1
3,2,38,1
3,5,70,0
3,11,20,1
2,13,20,0
1,7,61,1
3,4,6,1
4,5,15,2
2,2,9,1
3,1,80,1
4,10,94,1
1,11,69,1
2,10,23,0
1,12,40,0
4,15,40,2
3,2,15,1
3,7,9,1
4,5,18,1
3,9,84,1
1,7,66,1
2,17,28,1
2,2,7,1
4,9,9,2
4,17,43,2
4,16,89,1
1,20,33,1
4,9,10,2
4,8,23,2
2,1,14,1
1,6,90,0
4,11,52,1
3,16,27,0
2,4,61,1
4,20,20,2
3,11,18,1
1,4,8,1
3,17,28,1
2,11,23,1
3,2,37,0
3,5,71,0
4,16,25,2
3,11,70,1
2,5,5,1
3,15,30,1
2,2,8,1
2,10,54,1
1,8,98,1
4,10,97,1
1,11,38,1
1,18,36,1
3,8,8,1
2,2,6,1
3,11,11,1
2,10,22,1
3,14,18,1
3,6,37,0
1,2,9,1
3,8,82,0
3,7,8,1
1,18,39,1
2,10,55,0
1,8,97,1
1,11,37,0
3,8,15,1
3,11,47,0
1,7,15,1
4,13,54,1
3,5,31,1
3,20,70,1
1,19,31,1
4,15,26,2
3,18,87,1
2,12,28,1
2,17,75,1
4,5,12,2
4,8,22,2
2,1,13,1
1,17,52,0
3,5,67,0
4,1,19,0
4,5,7,2
1,17,21,1
4,3,20,2
4,13,50,1
4,5,38,2
4,18,22,2
2,13,23,0
3,2,40,1
1,7,62,1
3,4,7,1
2,13,29,1
3,2,50,1
1,7,52,1
3,4,13,0
1,17,88,1
3,10,12,1
3,11,69,1
2,5,8,1
1,10,64,1
2,1,90,1
1,4,7,1
3,8,16,1
1,17,53,0
4,1,16,1
1,17,22,1
1,15,48,1
3,8,68,1
2,15,30,0
4,4,10,2
3,11,44,1
1,7,14,0
4,13,55,1
2,13,26,1
1,15,31,0
3,2,43,1
2,9,40,0
1,7,59,1
3,4,4,0
3,18,99,0
2,11,31,0
1,15,17,1
3,11,71,1
2,5,6,1
1,7,67,0
2,17,29,1
3,8,17,0
1,17,54,1
4,1,17,0
1,17,23,1
1,15,49,1
3,2,2,1
2,7,23,1
4,12,15,2
1,17,69,1
3,10,11,1
2,12,23,1
4,20,93,0
2,5,38,1
4,12,67,1
2,12,98,0
2,7,35,0
4,7,7,2
2,6,6,1
1,14,28,1
3,18,89,1
3,4,48,0
3,2,7,1
4,5,16,2
2,17,48,1
2,1,4,0
3,18,96,1
2,11,30,0
1,15,18,1
3,11,68,1
2,5,7,1
3,15,23,0
3,11,14,1
3,2,3,1
1,2,2,1
3,10,30,1
3,4,38,0
3,2,9,1
3,4,49,1
3,2,6,1
2,13,16,1
3,11,35,0
1,2,3,1
4,18,86,1
4,14,55,1
3,20,27,0
3,18,74,1
2,10,15,1
2,2,51,0
4,9,31,2
3,9,86,1
2,13,17,1
4,16,27,2
4,5,31,2
3,20,56,1
4,17,46,2
3,8,44,1
1,2,4,1
3,10,31,1
4,18,84,1
4,14,53,1
3,20,25,0
2,3,53,0
4,11,59,1
2,13,28,0
3,2,49,0
1,7,53,1
3,4,14,1
3,10,64,1
3,6,47,1
4,15,21,2
1,15,34,1
4,5,20,2
4,18,73,1
4,14,54,1
3,20,26,0
2,10,14,1
4,1,20,0
2,10,53,1
1,8,99,1
4,10,96,1
1,11,39,1
1,18,37,1
3,8,9,1
3,8,83,1
4,16,26,2
4,18,87,1
4,14,52,1
3,20,24,0
3,10,32,1
2,7,26,1
3,17,17,1
1,19,23,0
1,13,18,1
2,12,27,1
3,4,50,1
3,2,5,1
1,19,20,1
3,18,82,1
